holeid,from,to,Code,Code_Long,Code_Description
EZ18-005,45.15,46.88,EZW1,End Zone waste1,End Zone barren material between upper and middle lenses
EZ18-005,46.88,47,EZW1,End Zone waste1,End Zone barren material between upper and middle lenses
EZ18-005,47,49.96,EZW1,End Zone waste1,End Zone barren material between upper and middle lenses
EZ18-005,49.96,50.05,EZW1,End Zone waste1,End Zone barren material between upper and middle lenses
EZ18-005,50.05,51.9,EZW1,End Zone waste1,End Zone barren material between upper and middle lenses
EZ18-005,51.9,52.03,EZW1,End Zone waste1,End Zone barren material between upper and middle lenses
EZ18-005,52.03,55,EZW1,End Zone waste1,End Zone barren material between upper and middle lenses
EZ18-005,55,55.12,EZW1,End Zone waste1,End Zone barren material between upper and middle lenses
EZ18-005,55.12,57.88,EZW1,End Zone waste1,End Zone barren material between upper and middle lenses
EZ18-005,57.88,58.02,EZW1,End Zone waste1,End Zone barren material between upper and middle lenses
EZ18-005,58.02,60.97,EZW1,End Zone waste1,End Zone barren material between upper and middle lenses
EZ18-005,60.97,61.1,EZW1,End Zone waste1,End Zone barren material between upper and middle lenses
EZ18-005,61.1,64.88,EZW1,End Zone waste1,End Zone barren material between upper and middle lenses
EZ18-005,64.88,65.03,EZW1,End Zone waste1,End Zone barren material between upper and middle lenses
EZ18-005,65.03,66.9,EZW1,End Zone waste1,End Zone barren material between upper and middle lenses
EZ18-005,66.9,66.975,EZW1,End Zone waste1,End Zone barren material between upper and middle lenses
EZ18-005,66.975,67.04,EZW2,End Zone waste2,End Zone barren material between middle and lower lenses
EZ18-005,67.04,72.95,EZW2,End Zone waste2,End Zone barren material between middle and lower lenses
EZ18-005,72.95,73,EZW2,End Zone waste2,End Zone barren material between middle and lower lenses
EZ18-005,73,75.723,EZW2,End Zone waste2,End Zone barren material between middle and lower lenses
EZ18-005,75.723,75.93,EZLL,End Zone Lower Lens,End Zone lower lens; laminated stratiform sphalerite-galena-pyrite-barite
EZ18-005,75.93,76.06,EZLL,End Zone Lower Lens,End Zone lower lens; laminated stratiform sphalerite-galena-pyrite-barite
EZ18-005,76.06,79.34,EZLL,End Zone Lower Lens,End Zone lower lens; laminated stratiform sphalerite-galena-pyrite-barite
EZ18-005,79.34,79.55,EZLL,End Zone Lower Lens,End Zone lower lens; laminated stratiform sphalerite-galena-pyrite-barite
EZ18-005,79.55,81,EZLL,End Zone Lower Lens,End Zone lower lens; laminated stratiform sphalerite-galena-pyrite-barite
EZ18-005,81,81.84,EZLL,End Zone Lower Lens,End Zone lower lens; laminated stratiform sphalerite-galena-pyrite-barite
EZ18-005,81.84,82.6,EZLL,End Zone Lower Lens,End Zone lower lens; laminated stratiform sphalerite-galena-pyrite-barite
EZ18-005,82.6,83.65,EZLL,End Zone Lower Lens,End Zone lower lens; laminated stratiform sphalerite-galena-pyrite-barite
EZ18-005,83.65,83.82,EZLL,End Zone Lower Lens,End Zone lower lens; laminated stratiform sphalerite-galena-pyrite-barite
EZ18-005,83.82,84.29,EZLL,End Zone Lower Lens,End Zone lower lens; laminated stratiform sphalerite-galena-pyrite-barite
EZ18-005,84.29,86,EZLL,End Zone Lower Lens,End Zone lower lens; laminated stratiform sphalerite-galena-pyrite-barite
EZ18-005,86,87.3,EZLL,End Zone Lower Lens,End Zone lower lens; laminated stratiform sphalerite-galena-pyrite-barite
JRC20-002,42.672,44.196,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JRC20-002,44.196,45.72,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JRC20-002,45.72,47.244,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JRC20-002,47.244,48.768,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JRC20-002,48.768,50.292,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JRC20-002,50.292,51.816,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JRC20-002,51.816,53.34,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JRC20-002,53.34,54.864,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JRC20-002,54.864,56.388,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JRC20-002,56.388,57.912,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JRC20-002,57.912,59.436,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JRC20-002,59.436,59.44,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-001,169.3,170.3,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-001,170.3,171.3,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-001,171.3,172.3,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-001,172.3,173.3,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-001,173.3,174.3,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-001,174.3,175.25,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-001,175.25,176,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-001,176,176.5,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-001,176.5,177,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-001,177,178,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-001,178,179,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-001,179,180,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-001,180,180.7,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-001,180.7,181.5,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-001,181.5,182,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-001,182,182.6,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-001,182.6,183.26,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-001,183.26,184.23,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-002,153,154,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-002,154,155.18,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-002,155.18,155.55,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-002,155.55,156.25,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-002,156.25,157.61,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-002,157.61,158.05,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-002,158.05,158.45,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-002,158.45,159.5,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-002,159.5,160.5,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-002,160.5,161.25,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-002,161.25,162.25,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-002,162.25,163.25,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-002,163.25,164.35,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-002,164.35,165,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-002,165,165.54,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-002,165.54,166.73,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-002,166.73,168.1,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-002,168.1,168.62,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-002,168.62,170,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-002,170,170.6,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-002,170.6,171.05,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-002,171.05,171.86,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-002,171.86,172.76,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-002,172.76,173.2,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-002,173.2,174,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-002,174,174.65,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-002,174.65,175.85,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-002,175.85,176.6,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-002,176.6,177,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-002,177,177.05,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-003,170.63,171.58,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-003,171.58,172.7,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-003,172.7,174,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,154.19,155,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,155,155.45,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,155.45,156,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,156,156.88,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,156.88,157.5,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,157.5,158.34,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,158.34,159.04,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,159.04,159.75,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,159.75,160.75,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,160.75,162,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,162,163,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,163,163.61,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,163.61,164.8,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,164.8,165.23,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,165.23,166,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,166,167,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,167,167.89,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,167.89,168.6,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,168.6,168.94,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,168.94,170,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,170,170.7,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,170.7,171.5,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,171.5,172.1,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,172.1,172.26,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,172.26,172.4,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,172.4,172.45,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,172.45,172.55,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,172.55,172.61,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,172.61,173.32,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,173.32,174,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,174,175,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,175,176,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,176,177,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,177,177.18,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,177.18,177.35,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,177.35,177.5,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,177.5,177.7,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,177.7,177.85,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,177.85,178,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,178,179,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-004,179,179.3,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-005,177.98,178.92,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-005,178.92,179.68,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-005,179.68,179.89,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-005,179.89,180.47,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
JS17-005,180.47,180.9,JSMZ,Jason Main Zone,Jason Main Zone; stratiform laminated sphalerite-galena-barite-pyrite
